book_id,isbn,bookId,author_id,book_type,type_id,book_name,author_name,introduction,total_r,weekly_r,words_count,logo,score
15408,zh1167147,1167147,14477720,科幻,10,废土：全职小兵,花语无缺,与外星势力的战斗告一段落，世界满目疮痍，罗修意外获得了全职业能力，但作为烛龙区一名小兵的他只想好好的享受生活,1297.0,0.0,1485000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3253084483,3864016171&fm=179&app=35&f=JPEG?w=240&h=320&s=E7713DC40B62A6CE1E6405140300C092",7.3
18694,zh771977,771977,49855643,N次元,6,春秋学院,一口毒奶,"这是一群男人和男人、男人和女人、女人和女人在学院串联且并联江湖的地方的故事......
奇幻修“假”，从你我做起......",33.0,0.0,1485000,https://dss0.baidu.com/-Po3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=56ae1fa33787e9504242fb6e260f7f70/4bed2e738bd4b31c67af84db8ad6277f9e2ff83b.jpg,6.3
15362,zh1157219,1157219,1794870,科幻,10,恐惧黎明,李豫,原本崇拜着黎明第一缕阳光的人们，惊恐的发现太阳上出现了一条恐怖的黑线，不祥的力量笼罩了大地。对黎明的崇拜也成为了恐惧，唯有祁海试图扭转这令人不安的一切。,583.0,0.0,1487000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=4130282666,383085347&fm=179&app=35&f=JPEG?w=240&h=320&s=2F2669870E920FEF1D80E1060300A041",5.9
17920,zh904693,904693,51432183,玄幻,2,九重人间界,诸葛布衣,"介是里木有见过的船新版本，是兄弟就来九重人间界砍我！

遍寻伙伴闯九界，一猫一狗伴我行。
装逼靠猫，打架靠狗，这是一个团伙作案的玄幻故事......

一个人根本不可能在九重人间界中生存！
我需要你们的帮助！因为我们是重要的伙伴啊！！！

交流群：962518299",3171.0,0.0,1490000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2614239137,355553504&fm=179&app=35&f=JPEG?w=240&h=320&s=0B50CD1441C164E3D4F53DC00100E0B1",5.9
17537,zh1030940,1030940,44986675,科幻,10,机甲狂涛,柒水,"百择说，百折不挠，抉择无悔。
荀秋说，以前我没得选。现在，我会拼尽全力，再造人生！
于是——
【完成选择任务05，获得B级奖励：无名感知突破秘法。】
【完成选择任务07，获得D级奖励：敏捷维数加10%……】
【完成选择任务10，获得S级奖励：敏捷维数增加50%……】
……
但是，等选择完成得越来越多，荀秋穆然发现，百择并不简单。它所提供的奖励，在某种意义上与自己有着千丝万缕的联系。
随着百择的秘密层层揭开，一个有关七海世界的惊天阴谋，也渐渐浮出了水面！
然而，在无数星外世界的命运最终交到了自己手上时，荀秋还能做出正确的选择吗？",955.0,0.0,1491000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=812589005,3194716177&fm=179&app=35&f=JPEG?w=240&h=320&s=D62A25E20144A8ED6C36C41E030090D3",7.4
19831,zh1296146,1296146,37979712,都市,11,我做销售的那些年,沧海横流,销售很难吗？十年磨一剑，应届毕业生余长融身商海成为一名销售，十年沉浮，且看何去何从。,8152.0,38.0,1492000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=4267593739,2347229735&fm=179&app=35&f=JPEG?w=267&h=356&s=0AA87A221ADE7FEB187DB0CB010070A2",6.7
18887,zh830001,830001,50743204,奇闻轶事,9,葬经,天眼看世界,"你所立足的地下不只有土，往下挖，还有别的东西.
但我不建议你这么做，除非，你已经做好去死的打算.......",2084.0,0.0,1492000,https://dss1.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D315%2C423/sign=86bc3eef8c26cffc697fb7b1883466a4/d0c8a786c9177f3e56f0b47b7ecf3bc79e3d56fb.jpg,7.1
19268,zh662597,662597,16469169,玄幻,2,天刀系统,心动一,"莽荒世界分为五块，人族占据其一。西部边境，常年来受到翼人族和蛮族的侵袭……
一道莫名的黑光，一个随之而来的残缺系统，一条早已丢失的魂魄，又会在这里翻出怎样的水花……",1427.0,0.0,1492000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=37814904,2436467506&fm=179&app=35&f=JPEG?w=267&h=356&s=9CEE4E9604C32FFDC83EE6A403006009",6.6
19241,zh1150030,1150030,53282440,玄幻,2,九霄圣主,是向日葵,敕令九霄，我为圣主！,1276.0,0.0,1492000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2441136533,3872984042&fm=179&app=35&f=JPEG?w=189&h=272&s=C68289A80853AFEF25B891060300F0C1",7.4
17817,zh1030266,1030266,51217721,都市,11,同桌是我妈,花梦花语,"兵王重生三十年前，竟与年轻的老妈成了同桌！

别人重生，发现妻女睡在狗窝，一声令下，十万天兵。

自己重生，老妈平A暴击加真伤，重拳出击，让自己睡在狗窝。

“妈！我真是你儿子啊！！！”

“滚！想做老娘儿子的人多了，你算老几！”",2022.0,0.0,1496000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=429251765,2095927780&fm=179&app=35&f=JPEG?w=240&h=320&s=B9B7329F00814AE94E8163EE0300D025",6.7
16409,zh742473,742473,49075642,历史,3,镇山河,不留无伤,生逢乱世，战争孤儿受圣贤相教；投身军旅、牵涉朝政、卷入党争，在五国争霸的大势下几经沉浮；遇知己、交莫逆、防小人、戍家国、战强敌，热血书写传奇一生。,1543.0,0.0,1496000,https://dss0.baidu.com/-Po3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=9b4c4fb90e087bf47db95febc4e47b1f/0ff41bd5ad6eddc4d703c40935dbb6fd5366335f.jpg,7.3
16885,zh903291,903291,31429050,都市,11,重返2006年,何曾想过,"重生之后还莫名其妙有了一个消费系统，袁华的人生发生翻天覆地的改变。
很多从前得不到的变得触手可及，那人生还有什么追求，有什么意义？
钱？
女人？
权利？
还有其他什么？
看袁华如何抉择！

重返2006年读者群593978100欢迎各位读者朋友入群",1170.0,0.0,1500000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1800074294,2868352603&fm=179&app=35&f=JPEG?w=240&h=320&s=F59AAF7791C1EAE959E1856C0300D063",8.1
17116,zh704325,704325,47832450,武侠,7,枪与道,庸手,魂惊阴阳两处，决斗天地之间。纵横万水千山，不惧风急雨翻。豪气吞吐风雷，盈握雪杯霜盏，胆似铁打金铸，独闯高峰远滩。轻锁月寂星愁，傲视群雄古今。（新书求热度，求收藏。）,986.0,0.0,1500000,https://ss0.bdstatic.com/9uR1bjWwKgQIm2_p8IuM_a/mcoweb-searchbox/tmp/1521816777.jpg,6.7
20360,zh1312769,1312769,56285225,N次元,6,神奇宝贝之最强小茂,改名字的信二,穿越成宝可梦世界，初代白月光的小茂。这一次，本人绝不下线。我要沿着自己的轨迹，一步一步走到最高。目标是世界冠军…！,2.0,0.0,1500000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=36798817,3448349109&fm=179&app=35&f=JPEG?w=267&h=356&s=AFE06C87162386F06A580CAE0300300A",8.9
19803,zh1288984,1288984,55898890,都市,11,1979我的文艺时代,梁园筑梦,姜玉楼重生回到了那个缺衣少食的时代，依仗前世庞大的文艺作品，他势要在这个时代做一个翻江倒海的弄潮儿，不仅要让亲人衣食无忧，更要追回那个逝去的她……,2053.0,30.0,1501000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3307134007,1544251439&fm=179&app=35&f=JPEG?w=267&h=356&s=F08349B49C56CFEF268AA89303007099",8.8
16214,zh948213,948213,52106298,游戏,8,某人在网游冒充神明,李之璟,在线提问，在网游中冒充神明会不会被追杀？可是沈溢非但没有被追杀，还获得了很多神器，这是怎么回事?难道是系统的阴谋？,825.0,0.0,1501000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3502022984,2041781414&fm=179&app=35&f=JPEG?w=240&h=320&s=FE81668F5085C4EE40B73D7E03001038",6.2
18940,zh73655,73655,1282004,游戏,8,网游之帝王归来,妖邪有泪,"爆法，隐贼，两个早已经淡出人们视野的名词，却在新的游戏——异界刚刚开启的时候，再次进入了人们的视线，曾经的网游神话，却在异界开启的时候，再次进入了异界这款游戏之中。

（新书网游之帝皇归来已经开启了，兄弟们多多支持）",10000.0,0.0,1502000,https://wise-novel-authority-logo.cdn.bcebos.com/wise-novel-authority-logo/28030ded5919.jpg,7.8
19538,zh1286367,1286367,41148379,N次元,6,我在漫威抡魔杖,南山豆稀,"我是伟大的炼金师，也是魔法世界至高无上的巫王。
洛基视我为梦魇，灭霸当我是眼中钉，雷神......你为什么要喊我姐夫？
你可以叫我的名字，约翰·威克。
我的宗旨是：“没有什么是除你武器解决不了的，如果有，那就加一个阿索瓦达索命。”",1794.0,4.0,1502000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=4120326942,870700371&fm=179&app=35&f=JPEG?w=267&h=356&s=AF365D828C1505FF1434AC0B030090D3",8.6
17183,zh1016839,1016839,52496941,玄幻,2,九星奇门决,蓝天无尘,少年刻苦修炼只为报仇，可造化弄人七年间少年修炼速度平平无奇，眼看报仇无望，可一次意外被卷入追杀，却成为了少年命运的转点.......,1065.0,0.0,1502000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=2889138614,1094759262&fm=179&app=35&f=JPEG?w=240&h=320&s=17F03989000132ED47013D840300E08F",5.9
18248,zh701880,701880,46731321,仙侠,4,妖出北疆,老憨头,"左眼为魔、右眼为神，吞双目而噬魔神！
当整个天下都与他为敌时，唯有奋起反抗、杀到世间无人敢发声！
当天地大劫到来时，只身出北疆、杀到天哭地泣……
ps:新书《枪来》已发，小弟的第二本书，定不会让各位失望，有兴趣的可以去品鉴一番……多谢各位大大支持！",447.0,0.0,1502000,https://dss0.baidu.com/-Po3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=02ce388948166d2238221d96701425c4/d833c895d143ad4b8626f98289025aafa40f0663.jpg,6.4
18033,zh1012060,1012060,50487938,武侠,7,九州风云录,炭雪小蛟龙,终于有一天，元夕发现，王朝更迭，天下大乱不过是几个人的念头而已……,23000.0,0.0,1503000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1496057698,2632896854&fm=83&app=66&f=JPEG?w=240&h=320&s=BC887033554144EE184191CA010080B3",5.3
18003,zh765212,765212,49693984,奇闻轶事,9,诡案异象录,白露丹阳,"鬼魅妖孽纷纷出笼，乡村野话一一成真。且看超自然调查人员高力，如何出生入死，破解一个又一个诡案谜题。
情节烧脑，过程惊悚，期待您同赴险境，共揭谜底。",22000.0,0.0,1503000,https://dss1.baidu.com/-4o3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=dd4442c476899e5178db32167490f500/3b292df5e0fe9925548ff86939a85edf8db1710c.jpg,6.2
19837,zh1187512,1187512,14409668,都市,11,医品龙王,潇铭,"五年前，他遭人暗害，沦为废物，受尽侮辱。
五年后，他伤势痊愈，逆天归来，那些曾经欺辱他的人，都将跪在他面前！",16000.0,40.0,1503000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=409557705,3614696951&fm=179&app=35&f=JPEG?w=240&h=320&s=3670368F424364E722819FD803005097",8.2
16938,zh897739,897739,51658177,科幻,10,末世红警,若说,因为G病毒……这个世界已经变了，你能闻到的只有四处弥漫的硝烟，你能看到最多的是无处不在的火焰，你入耳最强烈的声音是……丧尸群潮的嗡鸣。韩枫站在公寓楼的顶层，扫视着这个纷乱的世界。身后站着一队萧肃的红警士兵。“我想……如果没有他们，我或许会和其他人一样，成为没有智商，只为了杀戮存在的低等丧尸？”“报告指挥官！二号基地防御系统建设完毕！是否开启？请指示！”脑海里传来谭雅的声音。“防御系统全部开启！所有研究部门加快研究病毒来源！所有动员兵出动！间谍小组去封锁病毒原体！”我倒要看看，是谁把这个世界变成这个样子！,2356.0,0.0,1503000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2222961680,1315024303&fm=179&app=35&f=PNG?w=240&h=320&s=FF7408C695022EE44B7E0DB30300C012",8.2
16429,zh757541,757541,48579254,历史,3,战国我为王,默旋,一位战士阴差阳错回到战国时期，在混乱的时代努力生存，战乱百姓苦不堪言，国与国之战，一支白银战甲军横空出世，谁与争锋，秦朝的统一，百万强军又何归何处！,1316.0,0.0,1503000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=488110012,3185795406&fm=179&app=35&f=JPEG?w=240&h=320&s=2D26E117418179FB0A44D5D2010080B3",7.4
17851,zh741879,741879,49025660,奇幻,1,黑暗天堂,冷玉,“上帝玩弄着羔羊，而我开始屠杀羔羊，愿黑暗之中冰冷毁灭世界，以期羔羊摆脱上帝的玩弄，我不再心存怜悯，死亡是我给予这个世界最大的仁慈，在这个悲惨的世界安息吧，总有一天我会将上帝生活的天堂，也拉入被玩弄的命运！我是活生生的恶魔，无恶不作！”（新书《后地球时代》已发，感谢支持）,590.0,0.0,1503000,https://dss0.baidu.com/94o3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=62d529a6d154564ee530ec3b85e9b0b1/359b033b5bb5c9ea3e4f1656d939b6003bf3b3c2.jpg,6.3
15342,zh1127902,1127902,53150195,玄幻,2,天命师,大不了狗带,人族渐衰，万族争运，妖魔鬼怪齐现！而张二全一直以为自己是被七个老霉鬼缠身才会诸事不顺潦倒穷困，直到霉鬼们一个惨过一个，他才蓦然发现:原来，霉星竟是我自己……,3911.0,0.0,1504000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=642673569,1905688407&fm=179&app=35&f=JPEG?w=240&h=320&s=38386E9754422FF31818012E03007051",6.3
17858,zh630621,630621,14518987,武侠,7,九龙帝尊,慧米,"十三年前，南湘帝国八侯之首的弑神侯突然消身匿迹，再无音讯。十三年后，一支五百人的军队进行屠村任务时，意外发现消失十三年之久的弑神侯……
破血剑再现南湘帝国，十三年前发生的事慢慢浮出水面，已经四十多岁的弑神侯为了爱妻幼子，再次拿起破血剑，重新回归南湘帝国，闯荡云微大陆……
（书友群：703630287···欢迎新老朋友进群）",2646.0,0.0,1504000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3459318562,1824647472&fm=179&app=35&f=JPEG?w=267&h=357&s=EE300CC74EF1B7F50A25E43E03001050",6.6
17547,zh743833,743833,49116714,武侠,7,武侠遗憾大弥补,花遇春风香自浓,一次意外的穿越，让晋艺宸得以成为一双拨弄命运的手，在各个武侠世界中尽情地逆转乾坤、弥补缺憾。至此那些惨遭不幸的女子可以获救，作恶多端之辈也将被及时处决，而晋艺宸自己也是因为这么一颗行善之心而不断变强，并最终成为了一个名扬各个武侠世界的人物！,1255.0,0.0,1506000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1267970991,1619199453&fm=179&app=35&f=JPEG?w=240&h=320&s=6098E433134140F107FDF9CF010080A3",6.5
17496,zh453367,453367,13743558,仙侠,4,黎天记,一笑百媚生,"一幕拉开正邪是非君王扼腕的千古奇冤；
一曲唱出前世今生生死纠缠的红尘奢恋；
一首自仇恨中崛起荡气回肠的英雄史诗；
九黎时代早已湮没在历史的尘埃中，九黎遗族的印记也正凋零殆尽……直至这一天，邪子归来，断剑重铸，再战黎天！
作者QQ：2401914350，欢迎讨论",2222.0,0.0,1508000,https://dss0.baidu.com/-Po3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=2967c38050afa40f3c93c6df9d532f7c/dc54564e9258d109e949dd00db58ccbf6d814ddd.jpg,6.3
19608,zh1227768,1227768,53379682,历史,3,不宋,妖精吃俺一棒,"弱宋？那是以前！
我赵孟启的大宋，不送也不怂，不服就是干！
文官：造车跑马赛球，奢侈败家！赵孟启：不，其中暗藏富国强军玄机。
武将：让当兵的读书，纸上谈兵！赵孟启：不，这是建设有文化有战术有斗志有信仰的新军队。
阎贵妃：小崽子去死吧！赵孟启：不，你先死！
赵官家：儿啊，将来我把皇位传给你。赵孟启：不，我自己来拿！
蒙哥：停战吧，我想回家。赵孟启：不，这里山水如画、风水绝佳，你在这长眠吧。
忽必烈：和谈吧，以长城为界，睦邻友好。赵孟启：不，各族兄妹是一家，天下一统是正道！
罗马教皇：加冕您为万王之王。赵孟启：不，你只配给我擦鞋！
赤旗插遍寰宇，大宋长明不夜！",1347.0,8.0,1509000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1412976110,3387155173&fm=179&app=35&f=JPEG?w=240&h=320&s=B55CE17F410042EA594828ED0300E060",8.2
19313,zh771579,771579,49900771,都市,11,神偷土地爷,叱利北,土地公受气？土地爷一本正经？得了吧，我就是个一不正经，二不受气的土地尊者。世间百态，人情冷暖，神仙妖魔，粉墨登场。叱利北火锅故事会，开吹。群：130364370,48.0,0.0,1509000,https://dss0.baidu.com/-Po3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=27ae9c4176f40ad115b1cfe1611b3dec/1ad5ad6eddc451daac1ea792bbfd5266d11632da.jpg,6.2
19532,zh1194803,1194803,53258194,玄幻,2,轮转阴阳,巍台居士,少年崛起微末，衍生阴阳，身怀炼天之决，一柄缚龙枪，闯云荒四极，战八方各道，奋争而上，再造乾坤。,619.0,3.0,1510000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2854004593,2711386147&fm=179&app=35&f=JPEG?w=240&h=320&s=05E5F9040B73ABE5177AC89C0300508B",6.7
17437,zh873123,873123,50301854,奇闻轶事,9,观山秘闻录,洛溪笔谈,"封氏观山太保，始出于大明朝洪武年间，其得风水玄学、天星秘术。
1904年，观山太保后人为求生存，盗取了一件祖上记载之物，不想竟意外探得了老祖宗留下的惊天秘密。
此故事是以民国历史为背景的年代盗墓小说，求推荐！求收藏！求个人场！",1288.0,0.0,1511000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1505398068,3574750335&fm=179&app=35&f=JPEG?w=240&h=320&s=7FB7854476AAE4FE0EF9140D030070C8",7.4
15338,zh1162928,1162928,53354611,奇幻,1,武尊别回头快跑,欢喜虫子,穿越的人太多，老天爷安排失误将明致远穿越成了一个奶娃，一个年近三十的大汉成了奶娃，还被强行喂奶，来到一个武力至尊的世界里，偏偏连修炼根骨都没有，做生意不行，修炼武力不行，吃喝玩乐样样精通，却没想到祸从天降，一个连家族亲人都无法保护的废材，怎样逆袭成为天元大陆武力第一人？,18000.0,0.0,1513000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=17535340,2068348730&fm=179&app=35&f=JPEG?w=240&h=320&s=AE786E878CD329F55A29E1360300C01A",6.5
18798,zh919956,919956,51881563,玄幻,2,天地阙,落残梦,"主持人:欢迎参加《修真有约》，请问道友怎么称呼啊？
主角:在下萧逸，青原大陆北济国曾经的太子，奕晨宫现任仙帝。
主持人:萧道友年纪轻轻便成为了仙帝，呵呵，我不信！……令师对道友很是器重有嘉啊！不知令师如何称呼？
主角:家师是奕晨宫第四任仙帝，人称顽石老人。他老人家早在萧某出生前几十万年便已然陨落了……什么？……不让我接受访问？……师父，我这也是为了宣传奕晨宫啊！您不是让弟子将奕晨宫发扬光大吗？……什么？您说怕我扰乱了时空秩序？……喂！……师父！……信号不好！等下出去了再联系……
主持人:萧道友在和谁说话？
主角:抱歉啊！刚刚是家师联系萧某，咱们说到哪儿了？
主持人:您师父不是已经陨落数十万年了吗？怎么会……呵呵，我不信……
主角:这个就说来话长了，那可是要从我幼年时候讲起，想当年…………",2372.0,0.0,1513000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1665790931,2781169937&fm=179&app=35&f=JPEG?w=240&h=320&s=66E0F85E5D43CCCE40FDE249030020F5",5.9
19281,zh774111,774111,49710438,玄幻,2,万古仙劫,浩辰羽,万古天穹，世代传承。本为天穹的守护者，世代镇守天穹，护佑万灵，为此还献祭了八代先祖。然而，奈何异仙可守，人心难测，莫大的牺牲，换来的却是同族兄弟的“阴谋陷害”，落得家破人亡，血脉几乎尽断，唯独留下独根帝血，遗落下界诅咒之地，而此时异仙异动，到底谁能继续守护这片天穹.....,945.0,0.0,1513000,https://dss0.baidu.com/-Po3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=293c8f5c14d8bc3ec65d0ec8b4bc8a2d/e850352ac65c103816fef4a4bf119313b17e89d7.jpg,6.3
16702,zh730861,730861,32326207,科幻,10,星夜审判,一叶轩舟,生物的奇妙，星球的崩塌，科技的奇迹，在这片浩瀚的星海中流转，外星文明的入侵，维度的破灭，让这片宇宙唉叹。从小失去妹妹的杨炽，又如何在这片浩瀚的星穹中寻找自己挚爱的亲人。刺杀，渗透，看杨炽与自己域生植物完成星海中那一个又一个不可能完成的任务。,421.0,0.0,1514000,https://dss0.baidu.com/94o3dSag_xI4khGko9WTAnF6hhy/boxapp_novel/wh%3D267%2C357/sign=bce20e009d8fa0ec7f926c0f10a075dd/962bd40735fae6cda5bb675203b30f2442a70ff2.jpg,6.4
18740,zh881459,881459,50925796,科幻,10,星际超级猎人,墨绮罗,永恒的生命，死亡之后如同游戏读档一般，能从上一次标记的地点重新再来。敖雪的这个能力是很多人都梦寐以求的。虽然名字叫做白幽灵，但是敖雪却是一个困在这一条时间线上，永远不会死亡的人。,291.0,0.0,1514000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3948377454,2212130407&fm=179&app=35&f=JPEG?w=240&h=320&s=FB50608C28D309FD133C69D30300509F",6.7
15459,zh1202013,1202013,52999305,都市,11,猎场风云,霁雪斋,许静被魏东拽进智亚做小助理，看到魏总充满阳光和美景的大办公室，她想的是……我想要这间屋，也要当合伙人！,116000.0,0.0,1517000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=4215372582,4121980730&fm=179&app=35&f=JPEG?w=240&h=320&s=05EAF9044C9424D8050DD91C03008082",6.3
16116,zh1265759,1265759,54649309,奇闻轶事,9,津门诡事录,苍茫天下,"清末民初之时，天津卫城市壮大，百业兴旺，人口膨胀，许多灵异古怪的传说不胫而走，浮尸丹鼎、黄仙寻仇、水鬼拉脚、凶灵砌墙……这一切究竟是怪力乱神，亦或是装神弄鬼？
一双火眼金睛，一身横练筋骨，且看巡警韩大胆儿，如何在这风云际会的天津卫，破解一桩又一桩耸人听闻，惊世骇俗的诡事奇案！",639.0,0.0,1518000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2776967213,4125960403&fm=179&app=35&f=JPEG?w=267&h=356&s=BCFA6D86C40180F64428DDB60300D091",7.3
18127,zh976998,976998,52270607,玄幻,2,大道无恒,暴躁小书生,平凡少年孟凡.机缘巧合得到上古古武传承.开启属于他的传说.【大道无恒】书友群已经创建了，群号526970249.有觉得我这小说还能入眼的道友可以进来一起交流,367.0,0.0,1518000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3040061115,1847244199&fm=179&app=35&f=JPEG?w=240&h=320&s=7E3C1DC74953B3E110794CBC0300E010",6.3
17241,zh1109905,1109905,52807807,科幻,10,混在邪神聊天群的光,一点罗汉,"主神黑心空间有限公司：来上班吧！
深渊助人为乐集团：欢迎您！
天堂净化中心：来点光！
众神修罗殿武术馆：来干仗不！
邪神聊天群精神疾病控制中心：
夏混：...…我要退群，我今天一定要退群！整个群全是神经病，这就不是人呆的地方，我要退群！！！
邪神：......呵呵！！！",8735.0,0.0,1519000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1464876633,2872164289&fm=179&app=35&f=JPEG?w=240&h=320&s=9B323B8C028270FE9630CCCB0300E09D",6.9
16228,zh1274588,1274588,51345413,历史,3,执剑长安,鸡脚芝士,"机关算尽谋天下，铁衣怒马逆中原。
自北蛮侵中原已过百余年，天下之势看似太平，实则暗流涌动。而今群雄豪起，灿若繁星，诸国不免各有其志，自当奋勇争先、逐鹿中原。
一日之势，明久则暗，暗久则明。
当今中原，新唐中兴，志在重塑辉煌。然北魏强盛，欲鹰扬千里而一统天下，此外，更有后韩、南楚、田齐等国伺机而动，亦有寒门、草堂、芸月阁等帮派参杂其中，关系纵横交错、错综复杂。面对内忧外患，新唐当如何以对？",5764.0,0.0,1520000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1314942913,1576673539&fm=179&app=35&f=JPEG?w=267&h=356&s=2D36E9134D996FE904CDC1DC030050B0",6.2
18601,zh707735,707735,41413748,科幻,10,地球修炼时代,浩渺天蝎,2018年，从百慕大三角地区飞出了无数修炼者，他们的出现，牵扯出了一段不为人知的历史；而同时也因为他们的出现，彻底改变了地球的一切，使得地球从此进入了新纪元；在地球新纪元之中，地球各国之间的明争暗斗，地球各国与外星势力的战斗，每天都在激烈的上演着！！！,4188.0,0.0,1520000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=779160957,2806486177&fm=179&app=35&f=JPEG?w=240&h=320&s=B3175C84CA1035EF42B21D4303003098",5.6
18022,zh1252187,1252187,54412179,玄幻,2,万物尊主,绝对不吃鱼,"痛苦、磨难、死亡、求生、变强、战斗，这一切，血者们每天都在用生命经历着！
何为自由？何为幸福？何为将来？对于他们来说，都是遥遥无期的期望罢了！
本书以宇宙为框架，以身为人族与血族混血儿的主角，林骏为主线，带领大家领略人生的百态！
在此声明，本书是一本玄幻小说，所涉及到的宇宙各类知识点，与我们真实现实中的，会有冲突及很多不合逻辑的地方，希望大家不要深究，因为都是虚构的。",3467.0,0.0,1520000,"https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=871927074,2106130285&fm=179&app=35&f=JPEG?w=240&h=320&s=A77D7084444184F60617319B0300D09C",6.6
20081,zh1270178,1270178,54776218,都市,11,娱乐：这个小鲜肉太过直白,阿卡林酱,"【恋综+爽文+轻松+搞笑+反套路】
穿越到平行世界的叶枫成了一个顶流小鲜肉，靠黑红狂挣三个亿！
都有这么多钱了还努力什么？
直接开摆！
什么？我都要退圈养老了，还要和热巴上恋综？
叶枫：“我主打直白，和我相处不好自己找问题！”
热巴：“……”
观众：这个小鲜肉怎么回事？
然而随着节目的推进，所有人都惊奇的发现。
这个小鲜肉不仅是超凡音乐家、顶级大文豪，竟然还是歌神！
疯了吧，这真是小鲜肉？",367.0,0.0,1520000,"https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3232745292,4042606568&fm=179&app=35&f=JPEG?w=267&h=356&s=0F9C4D8448928DEF1228A0C10300F09B",8.5
15510,zh1231571,1231571,50700719,科幻,10,机战狂潮,乾上乾下,"教官说，海棠花红得就像是血一样。
训练营里只有一棵海棠树，早枯死了。
顾弦杀光了所有人，从训练营里逃了出来，很遗憾没有等到它开花。
当引擎的轰鸣声再次响起，顾弦发现。
最古老机甲文明的种子，竟然一直被他带在身上。
机甲文明训练营，将只为你一个人开启。",136.0,0.0,1520000,"https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3432141449,668908922&fm=179&app=35&f=JPEG?w=240&h=320&s=B9434F9008933FE997AD104C0300F030",8.2
